timestamp;Equipamento;Tipo;Modelo;HEF;HTI;HAO;HOE;HOI;HTD;HMC;HAC;MPS;MPNS;Manutenção Corretiva;Manutenção Preventiva;Manutenção Total;Horas Trabalhadas;Horas Calendario;Producao;DF;UF;RO;Produtividade;Nº Corretivas;Nº Preventivas;Nº Manutenção;MTBF;MTTR;MTBS;MTTS
jan-22;TE2938;Trator (Esteira);Caterpillar D11R;0,0;129,9;0,0;0,0;24,2;0,0;37,9;0,0;0,0;0,0;37,9;0,0;37,9;129,9;192,0;;80,3%;84,3%;67,6;;4,0;0,0;4,0;32,5;9,5;32,5;9,5
jan-22;TE2939;Trator (Esteira);Caterpillar D11R;0,0;96,1;0,0;0,0;24,8;0,0;0,0;0,0;71,1;0,0;0,0;71,1;71,1;96,1;192,0;;63,0%;79,5%;50,1;;0,0;1,0;1,0;0,0;0,0;96,1;0,0
jan-22;TE2940;Trator (Esteira);Caterpillar D11R;0,4;82,4;0,0;0,0;31,4;1,6;0,0;0,0;58,5;17,7;0,0;76,3;76,3;84,3;192,0;;60,3%;72,9%;43,9;;0,0;3,0;3,0;0,0;0,0;28,1;0,0
jan-22;TE2941;Trator (Esteira);Caterpillar D11R;0,0;163,0;0,0;0,0;22,3;0,0;6,7;0,0;0,0;0,0;6,7;0,0;6,7;163,0;192,0;;96,5%;88,0%;84,9;;2,0;0,0;2,0;81,5;3,3;81,5;3,3
jan-22;TE2942;Trator (Esteira);Caterpillar D11R;2,3;107,0;0,0;0,0;18,0;0,0;0,0;0,0;64,7;0,0;0,0;64,7;64,7;109,3;192,0;;66,3%;85,9%;56,9;;0,0;1,0;1,0;0,0;0,0;109,3;0,0
jan-22;TE2943;Trator (Esteira);Caterpillar D11R;0,0;116,2;0,0;0,0;29,6;8,1;38,2;0,0;0,0;0,0;38,2;0,0;38,2;124,2;192,0;;80,1%;80,8%;64,7;;8,0;0,0;8,0;15,5;4,8;15,5;4,8
jan-22;TE2944;Trator (Esteira);Caterpillar D11R;0,0;164,8;0,0;0,0;14,7;0,0;12,5;0,0;0,0;0,0;12,5;0,0;12,5;164,8;192,0;;93,5%;91,8%;85,8;;2,0;0,0;2,0;82,4;6,2;82,4;6,2
jan-22;TE2945;Trator (Esteira);Caterpillar D11R;0,0;177,9;0,0;0,0;12,1;0,0;1,9;0,0;0,0;0,0;1,9;0,0;1,9;177,9;192,0;;99,0%;93,6%;92,7;;1,0;0,0;1,0;177,9;1,9;177,9;1,9
jan-22;TE2946;Trator (Esteira);Caterpillar D11R;0,0;87,3;0,0;0,0;20,3;0,2;75,3;0,0;8,9;0,0;75,3;8,9;84,2;87,5;192,0;;56,1%;81,2%;45,6;;7,0;1,0;8,0;12,5;10,8;10,9;12,0
jan-22;TE2947;Trator (Esteira);Caterpillar D11R;0,0;173,8;0,0;0,0;11,5;0,0;5,6;0,0;1,1;0,0;5,6;1,1;6,7;173,8;192,0;;96,5%;93,8%;90,5;;4,0;1,0;5,0;43,5;1,4;34,8;1,7
jan-22;TE2948;Trator (Esteira);Caterpillar D11R;0,0;17,5;0,0;0,0;8,4;0,0;80,1;0,0;86,0;0,0;80,1;86,0;166,1;17,5;192,0;;13,5%;67,6%;9,1;;2,0;1,0;3,0;8,7;40,0;5,8;83,1
jan-22;TE2949;Trator (Esteira);Caterpillar D11R;2,6;162,9;0,0;0,0;11,5;0,0;14,9;0,0;0,0;0,0;14,9;0,0;14,9;165,6;192,0;;92,2%;93,5%;86,2;;3,0;0,0;3,0;55,2;5,0;55,2;5,0
jan-22;TE2950;Trator (Esteira);Caterpillar D11R;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;192,0;0,0;0,0;192,0;192,0;0,0;192,0;;0,0%;0,0%;0,0;;0,0;1,0;1,0;0,0;0,0;0,0;0,0
jan/22;TE2951;Trator (Esteira);Caterpillar D11R;0,0;139,4;0,0;0,0;11,9;0,0;0,0;0,0;0,0;40,7;0,0;40,7;40,7;139,4;192,0;;78,8%;92,2%;72,6;;0,0;1,0;1,0;0,0;0,0;139,4;0,0
jan/22;TE2952;Trator (Esteira);Caterpillar D11R;0,0;95,4;0,0;0,0;7,6;0,4;0,0;0,0;27,3;61,3;0,0;88,6;88,6;95,8;192,0;;53,8%;92,6%;49,9;;0,0;2,0;2,0;0,0;0,0;47,9;0,0
jan/22;TE2954;Trator (Esteira);Caterpillar D11R;0,0;153,1;0,0;0,0;23,4;0,0;15,5;0,0;0,0;0,0;15,5;0,0;15,5;153,1;192,0;;91,9%;86,7%;79,7;;1,0;0,0;1,0;153,1;15,5;153,1;15,5
jan/22;TE2955;Trator (Esteira);Caterpillar D11R;0,0;117,3;0,0;0,0;10,4;0,0;1,0;0,0;63,2;0,0;1,0;63,2;64,2;117,3;192,0;;66,5%;91,8%;61,1;;1,0;1,0;2,0;117,3;1,0;58,7;64,2
jan/22;TE2956;Trator (Esteira);Caterpillar D11R;0,0;144,7;0,0;0,0;43,4;0,0;3,2;0,0;0,7;0,0;3,2;0,7;4,0;144,7;192,0;;97,9%;76,9%;75,3;;1,0;1,0;2,0;144,7;3,2;72,3;4,0
jan/22;TE2957;Trator (Esteira);Caterpillar D11R;0,0;144,4;0,0;0,0;23,7;0,0;0,0;0,0;23,9;0,0;0,0;23,9;23,9;144,4;192,0;;87,5%;85,9%;75,2;;0,0;1,0;1,0;0,0;0,0;144,4;0,0
jan/22;TE2958;Trator (Esteira);Caterpillar D11R;1,2;116,9;0,0;0,0;60,4;10,3;3,2;0,0;0,0;0,0;3,2;0,0;3,2;128,4;192,0;;98,3%;68,0%;66,9;;2,0;0,0;2,0;64,2;1,6;64,2;1,6
jan/22;TE2959;Trator (Esteira);Caterpillar D11R;0,0;141,5;0,0;0,0;19,1;4,3;3,0;0,0;24,0;0,0;3,0;24,0;27,0;145,9;192,0;;85,9%;88,4%;76,0;;1,0;2,0;3,0;145,9;3,0;48,6;27,0
jan/22;TE2960;Trator (Esteira);Caterpillar D11R;0,0;166,5;0,0;0,0;20,7;0,0;4,8;0,0;0,0;0,0;4,8;0,0;4,8;166,5;192,0;;97,5%;88,9%;86,7;;2,0;0,0;2,0;83,2;2,4;83,2;2,4
jan/22;TE2963;Trator (Esteira);Caterpillar D11R;16,0;153,3;0,0;0,0;19,8;0,0;2,3;0,0;0,6;0,0;2,3;0,6;2,9;169,2;192,0;;98,5%;89,5%;88,1;;2,0;1,0;3,0;84,6;1,2;56,4;1,5
jan/22;TE2964;Trator (Esteira);Caterpillar D11R;0,0;181,0;0,0;0,0;10,4;0,0;0,0;0,0;0,6;0,0;0,0;0,6;0,6;181,0;192,0;;99,7%;94,6%;94,3;;0,0;1,0;1,0;0,0;0,0;181,0;0,0
jan/22;TE2961;Trator (Esteira);Caterpillar D11R;0,0;174,0;0,0;0,0;18,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;174,0;192,0;;100,0%;90,6%;90,6;;;;;0,0;0,0;0,0;0,0
jan/22;TE2953;Trator (Esteira);Caterpillar D11R;0,0;174,7;0,0;0,0;17,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;174,7;192,0;;100,0%;91,0%;91,0;;;;;0,0;0,0;0,0;0,0
dez/21;PT3112;Patrol;Patrol 24M;0,0;565,7;0,0;0,1;33,6;0,0;92,4;0,0;25,1;27,1;92,4;52,2;144,6;565,7;744,0;;80,6%;94,4%;76,0;;23,0;7,0;30,0;24,6;4,0;18,9;6,3
dez/21;PT3114;Patrol;Patrol 24M;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;744,0;0,0;0,0;744,0;744,0;0,0;744,0;;0,0%;0,0%;0,0;;0,0;1,0;1,0;0,0;0,0;0,0;0,0
dez/21;PT3115;Patrol;Patrol 24M;6,6;540,8;0,0;0,2;28,3;0,0;89,6;4,4;56,5;17,7;93,9;74,2;168,1;547,4;744,0;;77,4%;95,1%;73,6;;15,0;7,0;22,0;36,5;6,3;24,9;11,2
dez/21;PT3116;Patrol;Patrol 24M;0,0;536,5;0,0;9,0;30,9;0,0;59,8;0,0;26,4;81,4;59,8;107,8;167,5;536,5;744,0;;77,5%;93,1%;72,1;;13,0;5,0;18,0;41,3;4,6;29,8;12,9
dez/21;PT3117;Patrol;Patrol 24M;0,0;320,9;0,0;2,5;58,5;11,9;101,0;0,0;243,2;5,9;101,0;249,1;350,1;332,9;744,0;;52,9%;84,5%;44,7;;12,0;6,0;18,0;27,7;8,4;18,5;29,2
dez/21;PT3118;Patrol;Patrol 24M;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;744,0;0,0;0,0;744,0;744,0;0,0;744,0;;0,0%;0,0%;0,0;;0,0;1,0;1,0;0,0;0,0;0,0;0,0
dez/21;PT3119;Patrol;Patrol 24M;0,0;568,7;0,0;7,5;52,6;0,0;48,2;5,3;43,8;17,9;53,5;61,7;115,2;568,7;744,0;;84,5%;90,4%;76,4;;10,0;8,0;18,0;56,9;5,3;31,6;11,5
dez/21;PT3120;Patrol;Patrol 24M;0,0;452,4;0,0;7,4;34,3;0,0;110,4;56,5;71,5;11,4;166,9;83,0;249,8;452,4;744,0;;66,4%;91,6%;60,8;;14,0;6,0;20,0;32,3;11,9;22,6;17,8
dez/21;PT3121;Patrol;Patrol 24M;0,0;415,0;0,0;4,6;43,6;0,0;203,2;0,0;48,2;29,4;203,2;77,6;280,8;415,0;744,0;;62,3%;89,6%;55,8;;14,0;8,0;22,0;29,6;14,5;18,9;20,1
dez/21;PT3123;Patrol;Patrol 24M;0,0;415,9;0,0;0,1;205,7;26,1;34,3;0,0;51,3;10,6;34,3;61,9;96,2;442,0;744,0;;87,1%;68,2%;59,4;;8,0;5,0;13,0;55,2;4,3;34,0;12,0
dez/21;PT3124;Patrol;Patrol 24M;0,0;340,6;0,0;0,0;219,8;35,7;124,0;0,0;24,0;0,0;124,0;24,0;147,9;376,2;744,0;;80,1%;63,1%;50,6;;20,0;2,0;22,0;18,8;6,2;17,1;7,4
dez/21;PT3125;Patrol;Patrol 24M;0,0;519,3;0,0;0,5;40,3;0,4;123,2;0,0;43,2;17,2;123,2;60,4;183,6;519,7;744,0;;75,3%;92,7%;69,8;;25,0;5,0;30,0;20,8;4,9;17,3;7,3
dez/21;PT3126;Patrol;Patrol 24M;0,0;317,7;0,6;0,0;20,9;0,0;266,5;0,0;130,0;8,3;266,5;138,4;404,8;318,3;744,0;;45,6%;93,8%;42,8;;16,0;6,0;22,0;19,9;16,7;14,5;25,3
dez/21;PT3127;Patrol;Patrol 24M;5,7;519,4;0,0;0,2;27,3;0,0;105,6;0,0;71,7;14,1;105,6;85,8;191,4;525,1;744,0;;74,3%;95,0%;70,6;;16,0;7,0;23,0;32,8;6,6;22,8;12,0
dez/21;PT3128;Patrol;Patrol 24M;0,0;144,1;0,0;0,2;78,2;0,0;32,1;0,0;7,2;2,3;32,1;9,5;41,5;144,1;264,0;;84,3%;64,8%;54,6;;10,0;2,0;12,0;14,4;3,2;12,0;4,2
dez-21;TE2923;Trator (Esteira);Caterpillar D11R;7,8;480,9;0,0;2,5;132,6;1,1;38,4;0,0;80,8;0,0;38,4;80,8;119,2;489,7;744,0;;84,0%;78,4%;65,8;;9,0;2,0;11,0;54,4;4,3;44,5;13,2
dez-21;TE2925;Trator (Esteira);Caterpillar D11R;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;744,0;0,0;0,0;744,0;744,0;0,0;744,0;;0,0%;0,0%;0,0;;0,0;1,0;1,0;0,0;0,0;0,0;0,0
dez-21;TE2926;Trator (Esteira);Caterpillar D11R;3,9;367,0;0,0;0,0;34,6;0,0;36,5;0,0;302,0;0,0;36,5;302,0;338,5;370,9;744,0;;54,5%;91,5%;49,8;;4,0;2,0;6,0;92,7;9,1;61,8;84,6
dez-21;TE2927;Trator (Esteira);Caterpillar D11R;0,0;378,0;0,0;0,0;33,7;0,0;220,3;0,0;112,1;0,0;220,3;112,1;332,4;378,0;744,0;;55,3%;91,8%;50,8;;6,0;1,0;7,0;63,0;36,7;54,0;55,4
dez-21;TE2928;Trator (Esteira);Caterpillar D11R;0,0;532,7;0,0;0,8;29,1;0,0;54,4;59,3;67,8;0,0;113,7;67,8;181,5;532,7;744,0;;75,6%;94,7%;71,6;;11,0;2,0;13,0;48,4;10,3;41,0;16,5
dez-21;TE2930;Trator (Esteira);Caterpillar D11R;24,3;546,2;0,0;0,2;55,6;5,4;28,9;0,0;55,2;28,2;28,9;83,4;112,3;575,9;744,0;;84,9%;91,2%;77,4;;13,0;4,0;17,0;44,3;2,2;33,9;8,6
dez-21;TE2931;Trator (Esteira);Caterpillar D11R;0,8;436,8;0,0;0,0;32,3;0,0;58,0;0,0;216,0;0,0;58,0;216,0;274,0;437,6;744,0;;63,2%;93,1%;58,8;;11,0;2,0;13,0;39,8;5,3;33,7;24,9
dez-21;TE2932;Trator (Esteira);Caterpillar D11R;0,0;0,0;0,0;0,0;0,0;0,0;744,0;0,0;0,0;0,0;744,0;0,0;744,0;0,0;744,0;;0,0%;0,0%;0,0;;1,0;0,0;1,0;0,0;744,0;0,0;744,0
dez-21;TE2933;Trator (Esteira);Caterpillar D11R;0,0;471,5;0,0;0,0;42,0;1,1;229,4;0,0;0,0;0,0;229,4;0,0;229,4;472,6;744,0;;69,2%;91,8%;63,5;;10,0;0,0;10,0;47,3;22,9;47,3;22,9
dez-21;TE2935;Trator (Esteira);Caterpillar D11R;7,6;405,7;0,0;0,0;112,6;2,2;72,2;0,0;143,6;0,0;72,2;143,6;215,8;415,6;744,0;;71,0%;78,7%;55,9;;9,0;2,0;11,0;46,2;8,0;37,8;24,0
dez-21;TE2936;Trator (Esteira);Caterpillar D11R;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;744,0;0,0;0,0;744,0;744,0;0,0;744,0;;0,0%;0,0%;0,0;;0,0;1,0;1,0;0,0;0,0;0,0;0,0
dez-21;TE2937;Trator (Esteira);Caterpillar D11R;2,0;506,8;0,0;0,3;125,3;0,0;106,7;0,0;2,8;0,0;106,7;2,8;109,6;508,8;744,0;;85,3%;80,2%;68,4;;8,0;4,0;12,0;63,6;13,3;42,4;13,7
dez-21;TE2938;Trator (Esteira);Caterpillar D11R;6,2;483,9;0,0;0,0;41,6;11,3;87,4;0,0;113,6;0,0;87,4;113,6;201,0;501,4;744,0;;73,0%;92,3%;67,4;;5,0;2,0;7,0;100,3;17,5;71,6;40,2
dez-21;TE2939;Trator (Esteira);Caterpillar D11R;6,0;508,6;0,0;0,0;44,0;2,7;10,5;4,4;167,9;0,0;14,8;167,9;182,7;517,3;744,0;;75,4%;92,2%;69,5;;7,0;3,0;10,0;73,9;2,1;51,7;26,1
dez-21;TE2940;Trator (Esteira);Caterpillar D11R;0,4;541,2;0,0;0,0;37,3;0,0;122,4;0,0;42,8;0,0;122,4;42,8;165,1;541,6;744,0;;77,8%;93,6%;72,8;;10,0;2,0;12,0;54,2;12,2;45,1;16,5
dez-21;TE2941;Trator (Esteira);Caterpillar D11R;3,1;648,3;0,0;0,0;60,4;0,0;15,5;0,0;16,8;0,0;15,5;16,8;32,3;651,4;744,0;;95,7%;91,5%;87,5;;4,0;3,0;7,0;162,8;3,9;93,1;8,1
dez-21;TE2942;Trator (Esteira);Caterpillar D11R;6,4;541,5;0,0;0,9;34,0;5,3;3,2;0,0;152,8;0,0;3,2;152,8;155,9;553,1;744,0;;79,0%;94,1%;74,3;;3,0;4,0;7,0;184,4;1,1;79,0;52,0
dez-21;TE2943;Trator (Esteira);Caterpillar D11R;2,5;590,9;0,0;0,1;73,3;0,9;28,7;0,0;47,6;0,0;28,7;47,6;76,3;594,3;744,0;;89,7%;89,0%;79,9;;6,0;2,0;8,0;99,1;4,8;74,3;12,7
dez-21;TE2944;Trator (Esteira);Caterpillar D11R;18,3;484,2;0,0;0,0;57,0;0,0;151,3;8,2;25,0;0,0;159,5;25,0;184,5;502,6;744,0;;75,2%;89,8%;67,5;;14,0;4,0;18,0;35,9;11,4;27,9;13,2
dez-21;TE2945;Trator (Esteira);Caterpillar D11R;1,3;378,4;0,0;0,0;49,1;3,2;88,2;0,0;223,7;0,0;88,2;223,7;312,0;382,9;744,0;;58,1%;88,6%;51,5;;6,0;4,0;10,0;63,8;14,7;38,3;52,0
dez-21;TE2946;Trator (Esteira);Caterpillar D11R;4,6;502,9;0,0;0,0;133,4;0,0;102,4;0,0;0,6;0,0;102,4;0,6;103,0;507,6;744,0;;86,2%;79,2%;68,2;;14,0;1,0;15,0;36,3;7,3;33,8;7,4
dez-21;TE2947;Trator (Esteira);Caterpillar D11R;0,0;464,4;0,0;0,0;30,3;0,3;117,8;20,2;111,0;0,0;137,9;111,0;248,9;464,8;744,0;;66,5%;93,9%;62,5;;4,0;1,0;5,0;116,2;34,5;93,0;62,2
dez-21;TE2948;Trator (Esteira);Caterpillar D11R;0,0;421,7;0,0;0,0;207,7;0,0;25,1;0,0;89,6;0,0;25,1;89,6;114,7;421,7;744,0;;84,6%;67,0%;56,7;;7,0;2,0;9,0;60,2;3,6;46,9;16,4
dez-21;TE2949;Trator (Esteira);Caterpillar D11R;1,9;570,5;0,0;6,1;33,6;0,0;131,3;0,0;0,6;0,0;131,3;0,6;131,9;572,4;744,0;;82,3%;93,5%;76,9;;9,0;1,0;10,0;63,6;14,6;57,2;14,7
dez-21;TE2950;Trator (Esteira);Caterpillar D11R;6,1;470,1;0,0;0,0;38,8;1,5;18,4;0,0;30,1;179,0;18,4;209,1;227,5;477,8;744,0;;69,4%;92,5%;64,2;;6,0;6,0;12,0;79,6;3,1;39,8;37,9
dez/21;TE2951;Trator (Esteira);Caterpillar D11R;0,0;490,4;0,0;1,3;35,8;0,0;122,1;0,0;29,1;65,4;122,1;94,5;216,5;490,4;744,0;;70,9%;93,0%;65,9;;4,0;2,0;6,0;122,6;30,5;81,7;54,1
dez/21;TE2952;Trator (Esteira);Caterpillar D11R;8,9;585,8;0,0;0,9;65,1;0,0;7,6;0,0;52,6;23,0;7,6;75,5;83,2;594,8;744,0;;88,8%;90,0%;79,9;;4,0;5,0;9,0;148,7;1,9;66,1;20,8
dez/21;TE2953;Trator (Esteira);Caterpillar D11R;0,0;626,0;0,0;0,0;24,2;0,0;14,3;0,0;79,4;0,0;14,3;79,4;93,7;626,0;744,0;;87,4%;96,3%;84,1;;4,0;2,0;6,0;156,5;3,6;104,3;23,4
dez/21;TE2954;Trator (Esteira);Caterpillar D11R;11,3;627,5;0,0;2,1;53,1;0,0;16,5;0,0;0,6;32,9;16,5;33,6;50,0;638,8;744,0;;93,3%;92,0%;85,9;;3,0;2,0;5,0;212,9;5,5;127,8;16,7
dez/21;TE2955;Trator (Esteira);Caterpillar D11R;0,0;544,4;0,0;0,0;74,7;0,0;58,0;0,0;67,0;0,0;58,0;67,0;124,9;544,4;744,0;;83,2%;87,9%;73,2;;4,0;3,0;7,0;136,1;14,5;77,8;31,2
dez/21;TE2956;Trator (Esteira);Caterpillar D11R;1,5;557,3;0,0;0,0;88,5;3,5;20,1;0,0;35,0;38,0;20,1;73,1;93,2;562,3;744,0;;87,5%;86,4%;75,6;;5,0;4,0;9,0;112,5;4,0;62,5;18,6
dez/21;TE2957;Trator (Esteira);Caterpillar D11R;2,1;664,6;0,0;1,3;31,5;28,0;15,7;0,0;0,8;0,0;15,7;0,8;16,5;694,7;744,0;;97,8%;95,5%;93,4;;5,0;1,0;6,0;138,9;3,1;115,8;3,3
dez/21;TE2959;Trator (Esteira);Caterpillar D11R;0,0;81,8;0,0;0,0;22,5;0,0;12,9;2,8;0,0;0,0;15,7;0,0;15,7;81,8;120,0;;86,9%;78,4%;68,2;;2,0;0,0;2,0;40,9;7,8;40,9;7,8
dez/21;TE2960;Trator (Esteira);Caterpillar D11R;0,0;613,2;0,0;0,0;53,0;0,0;0,2;0,0;44,4;33,1;0,2;77,6;77,8;613,2;744,0;;89,5%;92,1%;82,4;;1,0;3,0;4,0;613,2;0,2;153,3;77,8
dez/21;TE2961;Trator (Esteira);Caterpillar D11R;21,1;170,3;0,0;0,0;203,4;0,0;348,4;0,0;0,9;0,0;348,4;0,9;349,3;191,3;744,0;;53,1%;48,5%;25,7;;4,0;2,0;6,0;47,8;87,1;31,9;87,3
dez/21;TE2964;Trator (Esteira);Caterpillar D11R;0,0;450,8;0,0;0,0;97,2;0,0;4,0;0,0;0,0;0,0;4,0;0,0;4,0;450,8;552,0;;99,3%;82,3%;81,7;;3,0;0,0;3,0;150,3;1,3;150,3;1,3
nov/21;PT3112;Patrol;Patrol 24M;0,0;463,5;0,0;0,0;26,3;0,2;187,8;0,0;30,9;11,2;187,8;42,2;230,0;463,7;720,0;;68,1%;94,6%;64,4;;28,0;8,0;36,0;16,6;6,7;12,9;8,2
nov/21;PT3114;Patrol;Patrol 24M;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;720,0;0,0;0,0;720,0;720,0;0,0;720,0;;0,0%;0,0%;0,0;;0,0;1,0;1,0;0,0;0,0;0,0;0,0
nov/21;PT3115;Patrol;Patrol 24M;2,4;541,5;0,0;0,0;20,4;0,0;102,3;0,0;53,3;0,0;102,3;53,3;155,6;543,9;720,0;;78,4%;96,4%;75,5;;14,0;4,0;18,0;38,9;7,3;30,2;11,1
nov/21;PT3116;Patrol;Patrol 24M;0,0;424,3;0,0;3,3;74,8;0,4;118,0;0,0;89,7;9,5;118,0;99,1;217,1;424,8;720,0;;69,8%;84,5%;59,0;;18,0;6,0;24,0;23,6;6,6;17,7;12,1
nov/21;PT3117;Patrol;Patrol 24M;0,0;409,7;0,0;4,5;125,5;0,1;121,3;0,0;55,0;3,8;121,3;58,8;180,1;409,9;720,0;;75,0%;75,9%;56,9;;26,0;4,0;30,0;15,8;4,7;13,7;6,9
nov/21;PT3118;Patrol;Patrol 24M;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;720,0;0,0;0,0;720,0;720,0;0,0;720,0;;0,0%;0,0%;0,0;;0,0;1,0;1,0;0,0;0,0;0,0;0,0
nov/21;PT3119;Patrol;Patrol 24M;0,0;473,9;0,0;10,1;83,7;0,0;122,7;0,0;21,5;8,1;122,7;29,5;152,2;473,9;720,0;;78,9%;83,5%;65,8;;19,0;2,0;21,0;24,9;6,5;22,6;8,0
nov/21;PT3120;Patrol;Patrol 24M;0,0;544,2;0,0;0,9;43,3;0,2;43,3;0,0;85,7;2,4;43,3;88,1;131,3;544,4;720,0;;81,8%;92,5%;75,6;;11,0;6,0;17,0;49,5;3,9;32,0;11,9
nov/21;PT3121;Patrol;Patrol 24M;0,0;511,7;0,0;2,2;77,9;0,0;54,5;0,0;52,5;21,2;54,5;73,8;128,2;511,7;720,0;;82,2%;86,5%;71,1;;11,0;10,0;21,0;46,5;5,0;24,4;11,7
nov/21;PT3123;Patrol;Patrol 24M;0,0;401,4;0,0;0,9;165,5;24,4;50,7;0,0;77,1;0,0;50,7;77,1;127,8;425,8;720,0;;82,3%;71,9%;59,1;;12,0;6,0;18,0;35,5;4,2;23,7;10,6
nov/21;PT3124;Patrol;Patrol 24M;0,0;268,8;0,0;2,7;191,9;16,5;202,8;0,0;36,3;1,0;202,8;37,3;240,1;285,3;720,0;;66,7%;59,5%;39,6;;7,0;4,0;11,0;40,8;29,0;25,9;34,3
nov/21;PT3125;Patrol;Patrol 24M;3,4;518,1;0,0;1,0;25,3;0,0;125,8;0,0;38,8;7,6;125,8;46,4;172,2;521,6;720,0;;76,1%;95,2%;72,4;;20,0;3,0;23,0;26,1;6,3;22,7;8,6
nov/21;PT3126;Patrol;Patrol 24M;7,0;507,8;0,0;1,6;27,7;0,5;96,9;0,0;59,1;19,3;96,9;78,5;175,4;515,3;720,0;;75,6%;94,6%;71,6;;18,0;5,0;23,0;28,6;5,4;22,4;9,7
nov/21;PT3127;Patrol;Patrol 24M;5,0;549,4;0,0;0,3;20,0;0,0;64,5;0,0;69,9;11,0;64,5;80,9;145,3;554,4;720,0;;79,8%;96,5%;77,0;;16,0;4,0;20,0;34,6;4,0;27,7;9,1
nov-21;TE2923;Trator (Esteira);Caterpillar D11R;6,6;459,5;0,0;0,0;42,7;0,0;84,2;0,0;1,7;125,3;84,2;127,0;211,2;466,1;720,0;;70,7%;91,6%;64,7;;12,0;2,0;14,0;38,8;7,0;33,3;17,6
nov-21;TE2924;Trator (Esteira);Caterpillar D11R;0,0;302,6;0,0;0,0;92,5;0,0;132,9;0,0;0,0;0,0;132,9;0,0;132,9;302,6;528,0;;74,8%;76,6%;57,3;;7,0;0,0;7,0;43,2;19,0;43,2;19,0
nov-21;TE2925;Trator (Esteira);Caterpillar D11R;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;720,0;0,0;0,0;720,0;720,0;0,0;720,0;;0,0%;0,0%;0,0;;0,0;1,0;1,0;0,0;0,0;0,0;0,0
nov-21;TE2926;Trator (Esteira);Caterpillar D11R;7,6;586,7;0,0;0,4;31,4;2,4;49,5;0,0;21,8;20,1;49,5;41,8;91,4;596,7;720,0;;87,3%;94,9%;82,9;;7,0;5,0;12,0;85,2;7,1;49,7;13,1
nov-21;TE2927;Trator (Esteira);Caterpillar D11R;0,0;527,3;0,0;5,1;115,5;0,0;3,3;0,0;2,0;66,8;3,3;68,8;72,1;527,3;720,0;;90,0%;81,4%;73,2;;3,0;3,0;6,0;175,8;1,1;87,9;24,0
nov-21;TE2928;Trator (Esteira);Caterpillar D11R;0,0;438,1;0,0;1,2;44,7;0,0;98,8;108,7;28,6;0,0;207,5;28,6;236,0;438,1;720,0;;67,2%;90,5%;60,9;;10,0;3,0;13,0;43,8;20,7;33,7;23,6
nov-21;TE2930;Trator (Esteira);Caterpillar D11R;2,2;573,7;0,0;0,0;17,0;0,0;48,6;0,0;18,0;60,4;48,6;78,4;127,0;576,0;720,0;;82,4%;97,1%;80,0;;9,0;4,0;13,0;64,0;5,4;44,3;14,1
nov-21;TE2931;Trator (Esteira);Caterpillar D11R;25,8;492,2;0,0;0,0;24,3;19,5;76,0;0,0;82,2;0,0;76,0;82,2;158,2;537,6;720,0;;78,0%;95,7%;74,7;;5,0;1,0;6,0;107,5;15,2;89,6;31,6
nov-21;TE2932;Trator (Esteira);Caterpillar D11R;0,0;0,0;0,0;0,0;0,0;0,0;720,0;0,0;0,0;0,0;720,0;0,0;720,0;0,0;720,0;;0,0%;0,0%;0,0;;1,0;0,0;1,0;0,0;720,0;0,0;720,0
nov-21;TE2933;Trator (Esteira);Caterpillar D11R;2,5;495,4;0,0;0,0;33,3;0,0;176,0;0,0;12,7;0,0;176,0;12,7;188,7;497,9;720,0;;73,8%;93,7%;69,2;;10,0;1,0;11,0;49,8;17,6;45,3;18,9
nov-21;TE2935;Trator (Esteira);Caterpillar D11R;0,0;357,2;0,0;0,0;27,7;0,0;335,2;0,0;0,0;0,0;335,2;0,0;335,2;357,2;720,0;;53,4%;92,8%;49,6;;11,0;0,0;11,0;32,5;30,5;32,5;30,5
nov-21;TE2936;Trator (Esteira);Caterpillar D11R;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;720,0;0,0;0,0;720,0;720,0;0,0;720,0;;0,0%;0,0%;0,0;;0,0;1,0;1,0;0,0;0,0;0,0;0,0
nov-21;TE2937;Trator (Esteira);Caterpillar D11R;0,0;300,5;0,0;0,0;34,6;0,6;97,7;0,0;286,7;0,0;97,7;286,7;384,3;301,1;720,0;;46,6%;89,7%;41,8;;12,0;1,0;13,0;25,1;8,1;23,2;32,0
nov-21;TE2938;Trator (Esteira);Caterpillar D11R;17,7;601,8;0,0;0,0;57,2;0,0;16,6;0,0;2,5;24,3;16,6;26,8;43,3;619,4;720,0;;94,0%;91,5%;86,0;;6,0;3,0;9,0;103,2;2,8;68,8;7,2
